date,asset_class,trade_count,total_notional_bn,usd_notional_bn,cleared_count,cleared_notional_bn,uncleared_notional_bn,cleared_pct,cleared_notional_pct,pb_count,pb_pct,block_count,block_pct,avg_trade_size_bn
2026-01-06,CREDITS,1229,144.93216268,35.298307392,952,35.9977953,108.93436738,0.774613506916192,0.2483768587617132,0,0.0,177,0.1440195280716029,0.1179269020992677
2026-01-06,EQUITIES,827652,1864.279698585,179.289608775,0,0.0,1864.279698585,0.0,0.0,0,0.0,96,0.000115990778733,0.0022524922293246
2026-01-06,FOREX,53941,78955.109478211,224.356484509,4906,10280.672794186,68674.436684025,0.0909512244860124,0.1302090879504527,20779,0.3852171817356,618,0.0114569622365176,1.4637309185630782
2026-01-06,RATES,40218,53679.367094748,2126.461510612,33349,40829.104902766,12850.262191982,0.8292058282361132,0.7606107730499067,90,0.0022378039683723,1918,0.0476900890148689,1.334710007826048
2026-01-07,COMMODITIES,4962,24.743282622,12.697584757,0,0.0,24.743282622,0.0,0.0,52,0.0104796453043127,12,0.0024183796856106,0.0049865543373639
2026-01-07,CREDITS,1423,152.016513377,39.293880855,1105,38.6281106,113.388402777,0.7765284609978917,0.2541047004821281,0,0.0,186,0.1307097680955727,0.1068281893021785
2026-01-07,EQUITIES,863951,2307.569146271,189.820491716,0,0.0,2307.569146271,0.0,0.0,0,0.0,96,0.0001111174129088,0.0026709491004362
2026-01-07,FOREX,46817,54914.081937576,174.95325324,4425,6987.055772269,47927.026165307,0.0945169489715274,0.1272361391785005,20376,0.4352265202810945,520,0.0111070764893094,1.1729517469631972
2026-01-07,RATES,30985,44252.521183924,1307.824997765,24335,33130.612493298,11121.908690626,0.7853800225915766,0.7486717503755165,41,0.0013232209133451,2365,0.0763272551234468,1.4281917438736162
2026-01-08,COMMODITIES,5249,46.768201055,18.971453475,0,0.0,46.768201055,0.0,0.0,67,0.0127643360640121,0,0.0,0.008909925901124
2026-01-08,CREDITS,1237,135.543411617,35.310614026,927,30.4303414,105.113070217,0.7493936944219887,0.2245062377947656,0,0.0,140,0.1131770412287793,0.1095743020347615
2026-01-08,EQUITIES,838445,1888.83312222,178.81042295,0,0.0,1888.83312222,0.0,0.0,0,0.0,96,0.0001144976712843,0.0022527811868637
2026-01-08,FOREX,48690,58740.230142735,194.518941557,4285,8837.813908047,49902.416234688,0.0880057506674882,0.150455895160296,19673,0.4040460053399055,568,0.011665639761758,1.2064126133237831
2026-01-08,RATES,33165,45218.464816998,1389.352861054,26668,32856.2629795,12362.201837498,0.8041007085783205,0.7266116422234011,79,0.0023820292477008,2273,0.0685361073420774,1.363439313040796
2026-01-09,COMMODITIES,6830,102.527643137,16.709784832,22,1.093,101.434643137,0.003221083455344,0.0106605396023734,67,0.009809663250366,1,0.0001464128843338,0.0150113679556368
2026-01-09,CREDITS,1263,71.663941256,33.376740143,939,30.534033,41.129908256,0.7434679334916865,0.4260724775229071,0,0.0,144,0.1140142517814726,0.0567410461250989
2026-01-09,EQUITIES,844526,1702.178979245,180.66872519,0,0.0,1702.178979245,0.0,0.0,0,0.0,96,0.0001136732320852,0.0020155436058155
2026-01-09,FOREX,46470,49193.08624231,167.394559358,4334,5299.092985007,43893.993257303,0.0932644717021734,0.1077202792056042,20103,0.4326016785022595,567,0.0122014202711426,1.0585988001357864
2026-01-09,RATES,22901,37303.998147966,2154.300341403,17183,26247.233764035,11056.764383931,0.7503165800620061,0.7036037708324338,36,0.0015719837561678,1482,0.0647133312955766,1.6289244202421729
2026-01-12,COMMODITIES,3864,30.244483542,13.685240902,0,0.0,30.244483542,0.0,0.0,92,0.0238095238095238,1,0.0002587991718426,0.0078272472934782
2026-01-12,CREDITS,1064,237.530730075,31.469919075,853,30.939311,206.591419075,0.8016917293233082,0.1302539296293618,0,0.0,106,0.0996240601503759,0.2232431673637218
2026-01-12,EQUITIES,915493,2036.35389613,197.193141135,9,0.015,2036.33889613,9.83076877704144e-06,7.3661066617677956e-06,0,0.0,95,0.0001037692259798,0.0022243249223423
2026-01-12,FOREX,48168,50126.031473128,162.785031868,4134,6150.750104726,43975.281368402,0.0858246138515196,0.1227057064755534,18940,0.3932071084537452,578,0.0119996678292642,1.0406500471916629
2026-01-12,RATES,21351,19504.998128513,1409.296720201,16233,13659.331606922,5845.666521591,0.7602922579738653,0.700299047296722,32,0.0014987588403353,1415,0.0662732424710786,0.9135402617447896
2026-01-13,COMMODITIES,4489,39.640951809,20.591318239,0,0.0,39.640951809,0.0,0.0,67,0.0149253731343283,2,0.0004455335263978,0.0088306865246157
2026-01-13,CREDITS,1399,124.887468699,38.639966789,1135,39.5082683,85.379200399,0.8112937812723374,0.3163509414641242,0,0.0,184,0.1315225160829163,0.0892690984267333
2026-01-13,EQUITIES,961374,2610.846723525,212.228555285,0,0.0,2610.846723525,0.0,0.0,0,0.0,98,0.0001019374353789,0.0027157450935067
2026-01-13,FOREX,51876,71604.110667663,193.07911521,5370,15439.59225864,56164.518409023,0.1035160767985195,0.2156243840566634,21832,0.4208497185596422,579,0.0111612306268794,1.3802935975723456
2026-01-13,RATES,33666,48374.244464291,1278.044386921,26928,33142.983437035,15231.261027256,0.7998574229192658,0.6851369732813204,78,0.0023168775619319,1380,0.0409909107111031,1.4368871996759638
2026-01-14,COMMODITIES,4737,21.062314561,15.500541221,0,0.0,21.062314561,0.0,0.0,58,0.0122440363099007,5,0.0010555203715431,0.0044463404181971
2026-01-14,CREDITS,2066,147.840963725,53.90438276,1363,47.6211561,100.219807625,0.6597289448209099,0.3221106985515898,0,0.0,186,0.090029041626331,0.0715590337487899
2026-01-14,EQUITIES,988970,2176.60648681,208.92269856,0,0.0,2176.60648681,0.0,0.0,0,0.0,96,9.707068970747344e-05,0.0022008822176709
2026-01-14,FOREX,55685,66862.621989222,183.347607884,5487,8905.771942769,57956.850046453,0.0985364101643171,0.133195074883611,23491,0.4218550776690311,460,0.0082607524467989,1.2007294960801291
2026-01-14,RATES,26249,47877.336588051,1027.708941071,20235,35502.1861521,12375.150435951,0.7708865099622842,0.7415238332401404,35,0.0013333841289191,1725,0.0657167892110175,1.8239680211837024
2026-01-15,COMMODITIES,4637,22.967180476,17.295528256,0,0.0,22.967180476,0.0,0.0,48,0.0103515203795557,12,0.0025878800948889,0.0049530257657968
2026-01-15,CREDITS,1561,64.042996091,47.021857,983,34.43165448,29.611341611,0.629724535554132,0.5376334116391955,0,0.0,157,0.1005765534913517,0.0410269033254324
2026-01-15,EQUITIES,903150,2466.50512821,191.099716315,0,0.0,2466.50512821,0.0,0.0,0,0.0,96,0.0001062946354426,0.0027310027439627
2026-01-15,FOREX,48557,56610.634353178,187.617318013,4582,7212.841846703,49397.792506475,0.094363325576127,0.1274114294799116,21275,0.4381448606792018,575,0.0118417529913297,1.1658593890309945
2026-01-15,RATES,27285,55829.812769356,1535.734395431,21254,37348.84502036,18480.967748996,0.7789628000733003,0.668976719923018,36,0.0013194062671797,1796,0.0658237126626351,2.0461723573155948
2026-01-16,COMMODITIES,4664,21.043653842,16.262636357,0,0.0,21.043653842,0.0,0.0,45,0.0096483704974271,41,0.0087907375643224,0.0045119326419382
2026-01-16,CREDITS,1401,60.662977671,42.56453166,1108,37.309183,23.353794671,0.7908636688079943,0.6150239311090674,0,0.0,143,0.1020699500356887,0.0432997699293361
2026-01-16,EQUITIES,874838,2348.99055011,208.911340845,0,0.0,2348.99055011,0.0,0.0,0,0.0,97,0.0001108776710659,0.0026850577479601
2026-01-16,FOREX,48040,38766.134295495,174.019411765,4765,4884.413996081,33881.720299414,0.099188176519567,0.125996932241155,22539,0.4691715237302248,476,0.0099084096586178,0.8069553350436095
2026-01-16,RATES,23131,51263.02662164,1592.645121692,16989,35537.436999197,15725.589622443,0.7344688945570879,0.6932371992291877,43,0.001858977130258,1493,0.0645454152436124,2.216204514359085
2026-01-19,COMMODITIES,2170,10.71414441,5.383412625,0,0.0,10.71414441,0.0,0.0,50,0.0230414746543778,1,0.0004608294930875,0.0049373937373271
2026-01-19,CREDITS,647,48.716448564,0.812,574,17.82891,30.887538564,0.8871715610510046,0.3659731061179002,0,0.0,88,0.1360123647604327,0.0752959019536321
2026-01-19,EQUITIES,870402,1878.32506718,186.172478045,4,0.008,1878.31706718,4.595577675602767e-06,4.259113685795985e-06,0,0.0,96,0.0001102938642144,0.0021579971865643
2026-01-19,FOREX,32293,41194.675008844,101.071891096,3054,8665.152558539,32529.522450305,0.0945715789799647,0.2103464235772875,14907,0.4616170687145821,399,0.0123556188647694,1.2756533926499245
2026-01-19,RATES,13247,24026.766751276,28.322180304,11045,18678.070147,5348.696604276,0.8337736846078357,0.7773859188110716,21,0.0015852645882086,890,0.0671850230240809,1.8137515476165167
2026-01-20,COMMODITIES,4798,21.851257679,19.544636249,0,0.0,21.851257679,0.0,0.0,73,0.0152146727803251,2,0.0004168403501458,0.0045542429510212
2026-01-20,CREDITS,2649,147.107329627,67.231875863,2297,87.0102752,60.097054427,0.8671196677991695,0.5914747784533924,0,0.0,361,0.1362778406946017,0.0555331557670819
2026-01-20,EQUITIES,834898,2609.75552808,193.104272505,0,0.0,2609.75552808,0.0,0.0,0,0.0,96,0.0001149841058428,0.0031258375610912
2026-01-20,FOREX,53524,64254.836661956,196.201668173,5208,8616.246191199,55638.590470757,0.0973021448322248,0.1340949045832764,24360,0.4551229355055676,670,0.0125177490471564,1.2004864483587925
2026-01-20,RATES,40651,58973.498924999,1992.143892067,26418,36250.525192721,22722.973732278,0.649873311849647,0.6146917828094869,42,0.0010331849155002,1192,0.0293227718875304,1.4507268929423385
2026-01-21,COMMODITIES,4758,70.347637836,17.348791241,0,0.0,70.347637836,0.0,0.0,82,0.0172341319882303,7,0.0014712063892391,0.0147851277503152
2026-01-21,CREDITS,3127,163.650056899,78.655916884,2517,94.18401501,69.466041889,0.8049248480972178,0.575520820430436,0,0.0,483,0.1544611448672849,0.0523345241122481
2026-01-21,EQUITIES,814007,2878.041907235,209.00668698,0,0.0,2878.041907235,0.0,0.0,0,0.0,96,0.0001179351037521,0.0035356476138841
2026-01-21,FOREX,61166,70428.694797655,173.577230185,5519,10494.887063074,59933.807734581,0.0902298662655723,0.1490143625865325,28637,0.4681849393453879,520,0.0085014550567308,1.151435352935536
2026-01-21,RATES,29343,47305.110563618,1032.159741634,23240,33921.108534795,13384.002028823,0.792011723409331,0.7170706955472896,52,0.0017721432709675,1620,0.0552090788262958,1.6121429493786592
2026-01-22,COMMODITIES,5085,28.031343126,18.907248356,141,4.39085,23.640493126,0.0277286135693215,0.1566407282113907,94,0.0184857423795476,4,0.0007866273352999,0.0055125551870206
2026-01-22,CREDITS,1793,110.417868846,45.077634846,1396,46.7896043,63.628264546,0.7785833798103736,0.4237502932180075,0,0.0,219,0.1221416620189626,0.0615827489380925
2026-01-22,EQUITIES,775764,2686.02070962,212.16952891,0,0.0,2686.02070962,0.0,0.0,0,0.0,96,0.0001237489752037,0.0034624198978297
2026-01-22,FOREX,55284,66932.842311537,205.489468416,4851,7097.227899192,59835.614412345,0.0877469068808335,0.1060350592338236,25364,0.4587945879458794,663,0.0119926199261992,1.2107091077262315
2026-01-22,RATES,29280,50651.477427405,1482.810115548,20935,33958.22468893,16693.252738475,0.7149931693989071,0.6704291052042816,80,0.0027322404371584,1328,0.0453551912568306,1.7299001853621927
2026-01-23,COMMODITIES,4838,45.979156891,17.871743951,21,0.3,45.679156891,0.0043406366267052,0.0065246955421821,70,0.0144687887556841,12,0.0024803637866887,0.0095037529745762
2026-01-23,CREDITS,1441,190.840573302,44.505863002,1092,38.5378708,152.302702502,0.7578070784177654,0.2019375132509944,0,0.0,149,0.1034004163775156,0.1324362063164469
2026-01-23,EQUITIES,832630,1947.60827142,216.5552477,0,0.0,1947.60827142,0.0,0.0,0,0.0,96,0.0001152973109304,0.0023391041295893
2026-01-23,FOREX,58308,66635.631367963,186.387126387,5640,9295.957177269,57339.674190694,0.0967277217534472,0.1395043010238258,26666,0.4573300404747204,524,0.0089867599643273,1.1428214201818447
2026-01-23,RATES,20949,44308.474302221,1245.87642864,14541,27825.79348064,16482.680821581,0.6941142775311471,0.6280016163690206,48,0.0022912788199914,1106,0.0527948828106353,2.115063931558595
2026-01-26,COMMODITIES,3660,20.900826056,17.544277,0,0.0,20.900826056,0.0,0.0,93,0.0254098360655737,0,0.0,0.0057106082120218
2026-01-26,CREDITS,1064,95.337316709,29.181326709,730,26.722398,68.614918709,0.6860902255639098,0.2802931624514387,0,0.0,105,0.0986842105263157,0.0896027412678571
2026-01-26,EQUITIES,916684,6842.349429375,213.2786545,1,0.015,6842.334429375,1.0908884631999686e-06,2.19222946077604e-06,0,0.0,95,0.0001036344040039,0.007464240053688
2026-01-26,FOREX,66492,82287.602106717,204.324639181,7419,11307.809811132,70979.792295585,0.1115773326114419,0.1374181471039482,30072,0.4522649341274138,647,0.0097304938940022,1.2375564294459032
2026-01-26,RATES,20156,48144.696225556,1049.036450162,15031,35316.769507105,12827.926718451,0.7457332804127803,0.7335547272257639,30,0.0014883905536812,1126,0.0558642587815042,2.388603702399087
2026-01-27,COMMODITIES,7598,29.027819004,19.696851002,0,0.0,29.027819004,0.0,0.0,97,0.0127665175046064,1,0.0001316135825217,0.0038204552519083
2026-01-27,CREDITS,1304,128.050183447,32.750443437,985,34.3531754,93.697008047,0.7553680981595092,0.268279001835392,0,0.0,166,0.1273006134969325,0.0981979934409509
2026-01-27,EQUITIES,922455,2338.287287475,215.36930041,0,0.0,2338.287287475,0.0,0.0,0,0.0,96,0.0001040701172414,0.002534852418248
2026-01-27,FOREX,67550,77671.977229582,229.567154724,6605,11806.1214044,65865.855825182,0.0977794226498889,0.1519997536499372,29715,0.4398963730569948,708,0.010481125092524,1.1498442224956624
2026-01-27,RATES,30759,43503.629421924,868.919550706,24337,31956.25992403,11547.369497894,0.7912155791800773,0.734565376467771,39,0.0012679215839266,1374,0.0446698527260314,1.4143382236719009
2026-01-28,COMMODITIES,5886,30.808454407,17.127244372,0,0.0,30.808454407,0.0,0.0,94,0.0159700985389058,1,0.0001698946653075,0.0052341920501189
2026-01-28,CREDITS,1730,165.999273524,34.912246088,1127,37.888246,128.111027524,0.6514450867052023,0.228243444658944,0,0.0,173,0.1,0.0959533372971098
2026-01-28,EQUITIES,883826,2180.940000093,209.860414258,0,0.0,2180.940000093,0.0,0.0,0,0.0,96,0.0001086186647598,0.0024676124034515
2026-01-28,FOREX,69641,80531.738102282,242.696661206,6923,15213.476922748,65318.261179534,0.0994098304159905,0.1889128097971214,32015,0.4597148231645152,732,0.0105110495254232,1.1563839994009564
2026-01-28,RATES,26196,43176.313300676,1281.299699366,20766,30657.137776105,12519.175524571,0.7927164452588181,0.7100452871603793,29,0.0011070392426324,1537,0.0586730798595205,1.6482025233118034
2026-01-29,COMMODITIES,6387,34.653840541,24.156082304,0,0.0,34.653840541,0.0,0.0,114,0.0178487552841709,1,0.0001565680288085,0.005425683504149
2026-01-29,CREDITS,1800,144.795604608,47.255854603,1539,52.871414,91.924190608,0.855,0.3651451585366621,0,0.0,235,0.1305555555555555,0.0804420025599999
2026-01-29,EQUITIES,945159,3310.81616983,237.771707785,2,1e-08,3310.81616982,2.116046083251601e-06,3.0204032743121066e-12,0,0.0,97,0.0001026282350377,0.0035029197942674
2026-01-29,FOREX,74037,95204.872323949,217.125346289,5982,11251.170691278,83953.701632671,0.0807974391182787,0.1181785177232756,32402,0.4376460418439429,753,0.0101705903804854,1.285909374015006
2026-01-29,RATES,24234,37153.049136581,1609.566047506,17742,25237.663502335,11915.385634246,0.7321119088883387,0.6792891590016477,41,0.001691837913675,1340,0.055294214739622,1.5330960277536108
2026-01-30,COMMODITIES,6638,67.46429709,20.487700403,0,0.0,67.46429709,0.0,0.0,66,0.0099427538415185,1,0.0001506477854775,0.0101633469554082
2026-01-30,CREDITS,1747,97.654509021,48.110639021,1358,50.596907,47.057602021,0.7773325701202061,0.5181215645569367,0,0.0,203,0.1161991986262163,0.0558984024161419
2026-01-30,EQUITIES,942669,2593.136806002,271.688455057,0,0.0,2593.136806002,0.0,0.0,0,0.0,95,0.0001007776854866,0.0027508455311482
2026-01-30,FOREX,64998,57287.77104203,175.754191883,5118,8582.524534321,48705.246507709,0.0787408843349026,0.149814251422425,29892,0.4598910735714945,601,0.0092464383519492,0.8813774430294778
2026-01-30,RATES,22505,31657.950998301,1271.423708181,17539,23354.789990015,8303.161008286,0.7793379249055765,0.7377227285261889,35,0.0015552099533437,1180,0.0524327927127305,1.4067074427149966
2026-02-02,COMMODITIES,6276,39.240141175,31.019034331,0,0.0,39.240141175,0.0,0.0,126,0.020076481835564,20,0.0031867431485022,0.0062524125517845
2026-02-02,CREDITS,1351,79.805785908,34.817977453,1128,38.795054,41.010731908,0.8349370836417469,0.4861183128341457,0,0.0,170,0.1258327165062916,0.0590716401983715
2026-02-02,EQUITIES,864016,2804.422941325,213.61072564,0,0.0,2804.422941325,0.0,0.0,0,0.0,96,0.000111109053536,0.0032457997783895
2026-02-02,FOREX,68968,65855.56880546,167.728819886,5758,6707.385448756,59148.183356704,0.0834879944322004,0.1018499357065745,33336,0.4833545992344276,697,0.0101061361790975,0.9548713723097668
2026-02-02,RATES,21260,32761.064930652,1016.285929133,16378,23957.621467045,8803.443463607,0.7703668861712135,0.7312833547309294,40,0.0018814675446848,1426,0.067074317968015,1.5409720099083726
2026-02-03,COMMODITIES,5740,26.995967094,21.558351004,0,0.0,26.995967094,0.0,0.0,93,0.0162020905923344,20,0.0034843205574912,0.0047031301557491
2026-02-03,CREDITS,2002,125.881329862,60.177756539,1679,63.096941,62.784388862,0.8386613386613386,0.5012414554975811,0,0.0,292,0.1458541458541458,0.0628777871438561
2026-02-03,EQUITIES,976419,2733.23350085,264.38722552,1,0.00061,2733.23289085,1.0241504927700095e-06,2.231788831105348e-07,0,0.0,96,9.831844730592092e-05,0.002799242436751
2026-02-03,FOREX,64758,67491.838554593,187.226749437,5518,8375.333640553,59116.50491404,0.085209549399302,0.1240940211426946,31651,0.4887581457117267,634,0.0097902961796225,1.0422162289538437
2026-02-03,RATES,30646,42302.154972679,1104.528518715,25005,30122.388587375,12179.766385304,0.815930300854924,0.7120769286299871,44,0.0014357501794687,1447,0.0472166024929844,1.380348331680448
2026-02-04,COMMODITIES,6874,29.877451738,17.948586586,0,0.0,29.877451738,0.0,0.0,67,0.0097468722723305,10,0.0014547570555717,0.0043464433718359
2026-02-04,CREDITS,2083,88.784564722,58.064099722,1701,60.392939,28.391625722,0.8166106577052329,0.6802189005386337,0,0.0,235,0.1128180508881421,0.0426234108122899
2026-02-04,EQUITIES,897025,3318.057052865,235.78344957,1,0.00061,3318.056442865,1.114796131657423e-06,1.8384252901055186e-07,0,0.0,96,0.0001070204286391,0.0036989571671525
2026-02-04,FOREX,56538,61667.359511534,191.620204878,4101,7188.868861055,54478.490650479,0.0725352860023347,0.1165749420438607,25690,0.4543846616434964,538,0.0095157239378824,1.090724106115073
2026-02-04,RATES,27838,41704.781501228,962.417063326,21284,28764.9259866,12939.855514628,0.7645664200014369,0.6897272914798275,41,0.0014728069545225,1449,0.052051153100079,1.4981242007769235
2026-02-05,COMMODITIES,4909,44.185605365,13.996634629,0,0.0,44.185605365,0.0,0.0,75,0.0152780607048278,23,0.0046852719494805,0.0090009381472805
2026-02-05,CREDITS,2600,118.823679008,77.938519008,2215,81.9053999,36.918279108,0.8519230769230769,0.6893020026293378,0,0.0,378,0.1453846153846154,0.0457014150030769
2026-02-05,EQUITIES,938596,3569.371115265,229.982674625,1,0.003,3569.368115265,1.0654211183512395e-06,8.404841926271015e-07,0,0.0,96,0.0001022804273617,0.0038028833654362
2026-02-05,FOREX,61375,77837.388346581,184.720495307,4846,8723.440229118,69113.948117463,0.0789572301425662,0.1120726223531005,28342,0.4617841140529531,641,0.0104439918533604,1.268226286706004
2026-02-05,RATES,25040,44674.210800899,1880.989860427,19004,33528.57932713,11145.631473769,0.7589456869009584,0.7505130751286889,38,0.001517571884984,1109,0.0442891373801916,1.7841138498761584
2026-02-06,COMMODITIES,5300,17.741359799,14.416125869,0,0.0,17.741359799,0.0,0.0,88,0.0166037735849056,0,0.0,0.0033474263771698
2026-02-06,CREDITS,1758,88.302916176,46.244495176,1511,51.823743,36.479173176,0.8594994311717861,0.5868859743738029,0,0.0,213,0.1211604095563139,0.0502291900887372
2026-02-06,EQUITIES,918030,3842.585169285,205.315834235,0,0.0,3842.585169285,0.0,0.0,0,0.0,96,0.0001045717460213,0.0041856858373745
2026-02-06,FOREX,52774,58319.998852273,151.3810477,4858,7864.788925083,50455.20992719,0.0920529048395043,0.134855779833001,25163,0.4768067609049911,523,0.009910183044681,1.1050896057201085
2026-02-06,RATES,21385,40069.651627268,1324.44092734,16138,28212.048327325,11857.603299943,0.7546411035772738,0.704075208583203,35,0.0016366612111292,1217,0.0569090483984101,1.8737269874803837
2026-02-09,COMMODITIES,4376,14.588053778,10.224053417,0,0.0,14.588053778,0.0,0.0,52,0.0118829981718464,0,0.0,0.0033336503148994
2026-02-09,CREDITS,2069,84.194760952,45.170989217,1096,40.420236005,43.774524947,0.5297245045915902,0.480080180143796,0,0.0,131,0.0633156114064765,0.0406934562358627
2026-02-09,EQUITIES,915605,4243.133682863,434.689188073,1,0.016,4243.117682863,1.0921740270094637e-06,3.7707979988045535e-06,0,0.0,96,0.0001048487065929,0.0046342404015519
2026-02-09,FOREX,57642,55987.762310776,163.594661509,4606,8395.429014569,47592.333296207,0.0799070122480136,0.1499511441083818,26806,0.465042850699143,612,0.0106172582491932,0.9713015216469936
2026-02-09,RATES,21384,42287.349771286,775.84977543,15595,29980.058775005,12307.290996281,0.7292835765057988,0.7089604559556033,24,0.0011223344556677,1151,0.053825289936401,1.977522903632903
2026-02-10,COMMODITIES,4348,14.650184484,11.810221764,0,0.0,14.650184484,0.0,0.0,45,0.0103495860165593,12,0.0027598896044158,0.0033694076550137
2026-02-10,CREDITS,1304,68.028115637,36.653435637,1021,34.270506,33.757609637,0.7829754601226994,0.5037697381310459,0,0.0,139,0.1065950920245398,0.0521688003351227
2026-02-10,EQUITIES,859736,3279.755895795,197.211414545,0,0.0,3279.755895795,0.0,0.0,0,0.0,96,0.0001116621846706,0.0038148407136551
2026-02-10,FOREX,57622,77578.58197267,182.27752564,5022,11016.970114426,66561.611858244,0.0871542119329422,0.1420104600301555,26082,0.4526396168130228,642,0.0111415778695637,1.346336155854882
2026-02-10,RATES,30898,45331.298543586,1290.241931384,24198,31633.68967161,13697.608871976,0.7831574859214189,0.6978333003453284,48,0.0015534986083241,1568,0.050747621205256,1.467127275020584
2026-02-11,COMMODITIES,4185,15.263562346,12.826041843,0,0.0,15.263562346,0.0,0.0,83,0.0198327359617682,11,0.0026284348864994,0.003647207251135
2026-02-11,CREDITS,1778,118.879036414,42.651784663,1427,46.632699,72.246337414,0.8025871766029247,0.3922701630723196,0,0.0,135,0.0759280089988751,0.0668611003453318
2026-02-11,EQUITIES,864368,4517.385682797,212.765243707,3,0.048,4517.337682797,3.470743942394906e-06,1.0625614762713852e-05,0,0.0,96,0.0001110638061566,0.0052262296646763
2026-02-11,FOREX,56891,68160.381390465,190.940294578,4698,9188.093866796,58972.287523669,0.082578966796154,0.1348010923554093,25969,0.4564693888312738,654,0.0114956671529767,1.1980872438604524
2026-02-11,RATES,24211,32299.892429207,1760.708819705,18832,23353.53787094,8946.354558267,0.7778282598818719,0.7230221562540775,35,0.0014456238899673,1531,0.0632357193011441,1.3340998896867953
2026-02-12,COMMODITIES,4935,23.491917428,14.822620098,0,0.0,23.491917428,0.0,0.0,53,0.0107396149949341,18,0.0036474164133738,0.0047602669560283
2026-02-12,CREDITS,1927,91.719107939,56.763470939,1562,59.931944,31.787163939,0.8105864037363778,0.6534292073562161,0,0.0,261,0.1354436948624805,0.0475968385775817
2026-02-12,EQUITIES,877340,2100.773379878,210.275473313,0,0.0,2100.773379878,0.0,0.0,0,0.0,96,0.0001094216609296,0.0023944803381562
2026-02-12,FOREX,60779,58516.651188771,213.729853101,4518,7272.480713583,51244.170475188,0.0743348854044982,0.1242805349561518,27871,0.4585629905065894,689,0.011336152289442,0.9627774591350796
2026-02-12,RATES,30354,48244.640034306,1303.326106681,23531,34216.486937015,14028.153097291,0.7752190815049087,0.709228774692571,54,0.0017790077090334,1457,0.0480002635566976,1.5893997507513342
2026-02-13,COMMODITIES,4681,30.482998067,16.47680599,0,0.0,30.482998067,0.0,0.0,94,0.0200811792352061,9,0.0019226660969878,0.0065120696575518
2026-02-13,CREDITS,2713,91.667658193,49.918338148,1494,52.682110045,38.985548148,0.5506819019535569,0.574707711350948,0,0.0,161,0.059343899741983,0.0337883001079985
2026-02-13,EQUITIES,848366,1983.005230285,179.960303775,0,0.0,1983.005230285,0.0,0.0,0,0.0,96,0.0001131587074446,0.0023374407157818
2026-02-13,FOREX,51363,41848.434458352,133.330798862,4305,6266.793130288,35581.641328064,0.0838151977104141,0.1497497627187171,23568,0.4588517025874656,488,0.0095010026672896,0.814758375841598
2026-02-13,RATES,24064,44514.315820747,1373.239234475,15477,31872.073728035,12642.242092712,0.6431599069148937,0.7159960372384345,64,0.0026595744680851,1500,0.0623337765957446,1.8498302784552445
2026-02-16,COMMODITIES,1148,4.682819433,4.220291434,0,0.0,4.682819433,0.0,0.0,42,0.0365853658536585,0,0.0,0.0040791110043554
2026-02-16,CREDITS,478,23.381570005,8.09913,221,7.10626,16.275310005,0.4623430962343096,0.303925698679788,0,0.0,22,0.0460251046025104,0.048915418420502
2026-02-16,EQUITIES,38875,299.474207611,28.836443641,0,0.0,299.474207611,0.0,0.0,0,0.0,96,0.0024694533762057,0.0077035165944951
2026-02-16,FOREX,18965,10086.041009381,63.479225641,1525,1242.632413825,8843.408595556,0.0804112839441075,0.1232031887109353,9102,0.4799367255470603,215,0.0113366728183495,0.5318239393293436
2026-02-16,RATES,10763,21457.092465837,69.387427186,6389,10086.92849102,11370.163974817,0.593607730186751,0.4700976382089021,68,0.0063179410944903,789,0.0733066988757781,1.9935977390910529
2026-02-17,COMMODITIES,3707,13.114853449,12.785525794,0,0.0,13.114853449,0.0,0.0,44,0.0118694362017804,7,0.0018883193957377,0.0035378617342864
2026-02-17,CREDITS,2103,164.232486287,58.185351065,1631,62.2348459,101.997640387,0.7755587256300523,0.3789435775285237,0,0.0,243,0.115549215406562,0.078094382447456
2026-02-17,EQUITIES,31014,187.79358738,61.05798897,0,0.0,187.79358738,0.0,0.0,0,0.0,96,0.0030953762816792,0.0060551230857032
2026-02-17,FOREX,30496,31231.079874275,98.273939669,2258,4165.628351312,27065.451522963,0.0740424973767051,0.1333808618876231,11770,0.3859522560335782,210,0.0068861490031479,1.0241041406832043
2026-02-17,RATES,25472,27962.076590746,1041.989894592,20284,19733.26179903,8228.814791716,0.7963253768844221,0.7057151758736219,55,0.0021592336683417,1662,0.0652481155778894,1.0977574038452418
2026-02-18,COMMODITIES,4400,19.507491476,19.020872666,0,0.0,19.507491476,0.0,0.0,51,0.011590909090909,74,0.0168181818181818,0.0044335207899999
2026-02-18,CREDITS,2172,152.681263373,65.607897514,1717,62.4174925,90.263770873,0.7905156537753223,0.4088091172491427,0,0.0,211,0.0971454880294659,0.0702952409636279
2026-02-18,EQUITIES,45207,378.183667091,56.508930391,0,0.0,378.183667091,0.0,0.0,0,0.0,98,0.0021678058707722,0.0083655997321432
2026-02-18,FOREX,35708,36891.747067202,117.576374916,2651,4484.943954204,32406.803112998,0.0742410664276912,0.1215703866242557,15370,0.430435756693178,453,0.0126862327769687,1.0331507524140808
2026-02-18,RATES,24749,31773.54139697,1121.288223974,18463,20934.342094075,10839.199302895,0.7460099397955473,0.6588608374662117,61,0.0024647460503454,1538,0.0621439250070709,1.2838313223552469
