date,metric,value_millions,value_billions
2013-11-08,fx_uncleared,,
2013-11-08,ir_cleared,196616542.0,196616.542
2013-11-08,ir_total,320090917.0,320090.917
2013-11-08,ir_uncleared,123474375.0,123474.375
2013-11-15,credit_cleared,2191149.0,2191.149
2013-11-15,credit_total,9147397.0,9147.397
2013-11-15,credit_uncleared,6956248.0,6956.248
2013-11-15,cross_currency_cleared,0.0,0.0
2013-11-15,cross_currency_total,12056904.0,12056.904
2013-11-15,cross_currency_uncleared,12056904.0,12056.904
2013-11-15,equity_cleared,,
2013-11-15,equity_total,4420000.0,4420.0
2013-11-15,equity_uncleared,,
2013-11-15,fx_cleared,,
2013-11-15,fx_total,31450000.0,31450.0
2013-11-15,fx_uncleared,,
2013-11-15,ir_cleared,197901056.0,197901.056
2013-11-15,ir_total,319484671.0,319484.671
2013-11-15,ir_uncleared,121583616.0,121583.616
2013-11-22,credit_cleared,2276704.0,2276.704
2013-11-22,credit_total,9419352.0,9419.352
2013-11-22,credit_uncleared,7142648.0,7142.648
2013-11-22,cross_currency_cleared,0.0,0.0
2013-11-22,cross_currency_total,13516888.0,13516.888
2013-11-22,cross_currency_uncleared,13516888.0,13516.888
2013-11-22,equity_cleared,,
2013-11-22,equity_total,4420000.0,4420.0
2013-11-22,equity_uncleared,,
2013-11-22,fx_cleared,,
2013-11-22,fx_total,31450000.0,31450.0
2013-11-22,fx_uncleared,,
2013-11-22,ir_cleared,204094707.0,204094.707
2013-11-22,ir_total,333271155.0,333271.155
2013-11-22,ir_uncleared,129176448.0,129176.448
2013-11-29,credit_cleared,2387796.0,2387.796
2013-11-29,credit_total,9456107.0,9456.107
2013-11-29,credit_uncleared,7068311.0,7068.311
2013-11-29,cross_currency_cleared,0.0,0.0
2013-11-29,cross_currency_total,11709155.0,11709.155
2013-11-29,cross_currency_uncleared,11709155.0,11709.155
2013-11-29,equity_cleared,,
2013-11-29,equity_total,4420000.0,4420.0
2013-11-29,equity_uncleared,,
2013-11-29,fx_cleared,,
2013-11-29,fx_total,31450000.0,31450.0
2013-11-29,fx_uncleared,,
2013-11-29,ir_cleared,205021628.0,205021.628
2013-11-29,ir_total,328917440.0,328917.44
2013-11-29,ir_uncleared,123895812.0,123895.812
2013-12-06,credit_cleared,2191267.0,2191.267
2013-12-06,credit_total,9284295.0,9284.295
2013-12-06,credit_uncleared,7093028.0,7093.028
2013-12-06,cross_currency_cleared,0.0,0.0
2013-12-06,cross_currency_total,12146360.0,12146.36
2013-12-06,cross_currency_uncleared,12146360.0,12146.36
2013-12-06,equity_cleared,,
2013-12-06,equity_total,4420000.0,4420.0
2013-12-06,equity_uncleared,,
2013-12-06,fx_cleared,,
2013-12-06,fx_total,31450000.0,31450.0
2013-12-06,fx_uncleared,,
2013-12-06,ir_cleared,200134924.0,200134.924
2013-12-06,ir_total,330112957.0,330112.957
2013-12-06,ir_uncleared,129978033.0,129978.033
2013-12-13,credit_cleared,2038936.0,2038.936
2013-12-13,credit_total,9297635.0,9297.635
2013-12-13,credit_uncleared,7258699.0,7258.699
2013-12-13,cross_currency_cleared,0.0,0.0
2013-12-13,cross_currency_total,14183751.0,14183.751
2013-12-13,cross_currency_uncleared,14183751.0,14183.751
2013-12-13,equity_cleared,,
2013-12-13,equity_total,4420000.0,4420.0
2013-12-13,equity_uncleared,,
2013-12-13,fx_cleared,,
2013-12-13,fx_total,31450000.0,31450.0
2013-12-13,fx_uncleared,,
2013-12-13,ir_cleared,224495803.0,224495.803
2013-12-13,ir_total,370754708.0,370754.708
2013-12-13,ir_uncleared,146258905.0,146258.905
2013-12-20,credit_cleared,2066271.0,2066.271
2013-12-20,credit_total,8870927.0,8870.927
2013-12-20,credit_uncleared,6804656.0,6804.656
2013-12-20,cross_currency_cleared,0.0,0.0
2013-12-20,cross_currency_total,14012142.0,14012.142
2013-12-20,cross_currency_uncleared,14012142.0,14012.142
2013-12-20,equity_cleared,,
2013-12-20,equity_total,4420000.0,4420.0
2013-12-20,equity_uncleared,,
2013-12-20,fx_cleared,,
2013-12-20,fx_total,31450000.0,31450.0
2013-12-20,fx_uncleared,,
2013-12-20,ir_cleared,224410384.0,224410.384
2013-12-20,ir_total,368660208.0,368660.208
2013-12-20,ir_uncleared,144249824.0,144249.824
2013-12-27,credit_cleared,2032736.0,2032.736
2013-12-27,credit_total,8580339.0,8580.339
2013-12-27,credit_uncleared,6547603.0,6547.603
2013-12-27,cross_currency_cleared,0.0,0.0
2013-12-27,cross_currency_total,14137477.0,14137.477
2013-12-27,cross_currency_uncleared,14137477.0,14137.477
2013-12-27,equity_cleared,,
2013-12-27,equity_total,4420000.0,4420.0
2013-12-27,equity_uncleared,,
2013-12-27,fx_cleared,,
2013-12-27,fx_total,31450000.0,31450.0
2013-12-27,fx_uncleared,,
2013-12-27,ir_cleared,223388590.0,223388.59
2013-12-27,ir_total,367274928.0,367274.928
2013-12-27,ir_uncleared,143886338.0,143886.338
2014-01-03,credit_cleared,2018663.0,2018.663
2014-01-03,credit_total,8561452.0,8561.452
2014-01-03,credit_uncleared,6542789.0,6542.789
2014-01-03,cross_currency_cleared,0.0,0.0
2014-01-03,cross_currency_total,14341303.0,14341.303
2014-01-03,cross_currency_uncleared,14341303.0,14341.303
2014-01-03,equity_cleared,,
2014-01-03,equity_total,4420000.0,4420.0
2014-01-03,equity_uncleared,,
2014-01-03,fx_cleared,,
2014-01-03,fx_total,31450000.0,31450.0
2014-01-03,fx_uncleared,,
2014-01-03,ir_cleared,199536842.0,199536.842
2014-01-03,ir_total,342535726.0,342535.726
2014-01-03,ir_uncleared,142998884.0,142998.884
2014-01-10,credit_cleared,2036194.0,2036.194
2014-01-10,credit_total,8794206.0,8794.206
2014-01-10,credit_uncleared,6758012.0,6758.012
2014-01-10,cross_currency_cleared,0.0,0.0
2014-01-10,cross_currency_total,14384232.0,14384.232
2014-01-10,cross_currency_uncleared,14384232.0,14384.232
2014-01-10,equity_cleared,,
2014-01-10,equity_total,4420000.0,4420.0
2014-01-10,equity_uncleared,,
2014-01-10,fx_cleared,,
2014-01-10,fx_total,31450000.0,31450.0
2014-01-10,fx_uncleared,,
2014-01-10,ir_cleared,202604498.0,202604.498
2014-01-10,ir_total,345289146.0,345289.146
2014-01-10,ir_uncleared,142684648.0,142684.648
2014-01-17,credit_cleared,2004391.0,2004.391
2014-01-17,credit_total,8700274.0,8700.274
2014-01-17,credit_uncleared,6695883.0,6695.883
2014-01-17,cross_currency_cleared,0.0,0.0
2014-01-17,cross_currency_total,14188171.0,14188.171
2014-01-17,cross_currency_uncleared,14188171.0,14188.171
2014-01-17,equity_cleared,,
2014-01-17,equity_total,4420000.0,4420.0
2014-01-17,equity_uncleared,,
2014-01-17,fx_cleared,,
2014-01-17,fx_total,31450000.0,31450.0
2014-01-17,fx_uncleared,,
2014-01-17,ir_cleared,202151426.0,202151.426
2014-01-17,ir_total,342354081.0,342354.081
2014-01-17,ir_uncleared,140202655.0,140202.655
2014-01-24,credit_cleared,2108766.0,2108.766
2014-01-24,credit_total,8179491.0,8179.491
2014-01-24,credit_uncleared,6070725.0,6070.725
2014-01-24,cross_currency_cleared,0.0,0.0
2014-01-24,cross_currency_total,16888898.0,16888.898
2014-01-24,cross_currency_uncleared,16888898.0,16888.898
2014-01-24,equity_cleared,,
2014-01-24,equity_total,4420000.0,4420.0
2014-01-24,equity_uncleared,,
2014-01-24,fx_cleared,,
2014-01-24,fx_total,31450000.0,31450.0
2014-01-24,fx_uncleared,,
2014-01-24,ir_cleared,193525112.0,193525.112
2014-01-24,ir_total,329761154.0,329761.154
2014-01-24,ir_uncleared,136236042.0,136236.042
2014-01-31,credit_cleared,2163049.029,2163.0490290000002
2014-01-31,credit_total,8304538.9524,8304.5389524
2014-01-31,credit_uncleared,6141489.9234,6141.4899233999995
2014-01-31,cross_currency_cleared,0.0,0.0
2014-01-31,cross_currency_total,16900116.242,16900.116242
2014-01-31,cross_currency_uncleared,16900116.242,16900.116242
2014-01-31,equity_cleared,,
2014-01-31,equity_total,4420000.0,4420.0
2014-01-31,equity_uncleared,,
2014-01-31,fx_cleared,,
2014-01-31,fx_total,31450000.0,31450.0
2014-01-31,fx_uncleared,,
2014-01-31,ir_cleared,206743613.85,206743.61385
2014-01-31,ir_total,343315549.33,343315.54933
2014-01-31,ir_uncleared,136571935.48,136571.93548
2014-02-07,credit_cleared,2176024.0,2176.024
2014-02-07,credit_total,8227305.0,8227.305
2014-02-07,credit_uncleared,6051281.0,6051.281
2014-02-07,cross_currency_cleared,0.0,0.0
2014-02-07,cross_currency_total,15673612.0,15673.612
2014-02-07,cross_currency_uncleared,15673612.0,15673.612
2014-02-07,equity_cleared,,
2014-02-07,equity_total,4420000.0,4420.0
2014-02-07,equity_uncleared,,
2014-02-07,fx_cleared,,
2014-02-07,fx_total,31450000.0,31450.0
2014-02-07,fx_uncleared,,
2014-02-07,ir_cleared,209859855.95,209859.85595
2014-02-07,ir_total,333371310.32,333371.31032
2014-02-07,ir_uncleared,123511454.37,123511.45437
2014-02-14,credit_cleared,2172652.9058,2172.6529057999996
2014-02-14,credit_total,7438917.4818,7438.9174818
2014-02-14,credit_uncleared,5266264.576,5266.2645760000005
2014-02-14,cross_currency_cleared,0.0,0.0
2014-02-14,cross_currency_total,15513373.799,15513.373799
2014-02-14,cross_currency_uncleared,15513373.799,15513.373799
2014-02-14,equity_cleared,,
2014-02-14,equity_total,4420000.0,4420.0
2014-02-14,equity_uncleared,,
2014-02-14,fx_cleared,,
2014-02-14,fx_total,31450000.0,31450.0
2014-02-14,fx_uncleared,,
2014-02-14,ir_cleared,205545726.24,205545.72624000002
2014-02-14,ir_total,332814299.7,332814.2997
2014-02-14,ir_uncleared,127268573.46,127268.57346
2014-02-21,credit_cleared,2241658.0,2241.658
2014-02-21,credit_total,7916085.0,7916.085
2014-02-21,credit_uncleared,5674427.0,5674.427
2014-02-21,cross_currency_cleared,0.0,0.0
2014-02-21,cross_currency_total,16269924.0,16269.924
2014-02-21,cross_currency_uncleared,16269924.0,16269.924
2014-02-21,equity_cleared,,
2014-02-21,equity_total,4420000.0,4420.0
2014-02-21,equity_uncleared,,
2014-02-21,fx_cleared,,
2014-02-21,fx_total,31450000.0,31450.0
2014-02-21,fx_uncleared,,
2014-02-21,ir_cleared,209359961.55,209359.96155
2014-02-21,ir_total,342084284.68,342084.28468
2014-02-21,ir_uncleared,132724323.13,132724.32313
2014-02-28,credit_cleared,2291901.8633,2291.9018633
2014-02-28,credit_total,8521129.9751,8521.129975099999
2014-02-28,credit_uncleared,6229228.1118,6229.2281118
2014-02-28,cross_currency_cleared,0.0,0.0
2014-02-28,cross_currency_total,16265064.916,16265.064916
2014-02-28,cross_currency_uncleared,16265064.916,16265.064916
2014-02-28,equity_cleared,,
2014-02-28,equity_total,4420000.0,4420.0
2014-02-28,equity_uncleared,,
2014-02-28,fx_cleared,,
2014-02-28,fx_total,31450000.0,31450.0
2014-02-28,fx_uncleared,,
2014-02-28,ir_cleared,212880645.89,212880.64588999999
2014-02-28,ir_total,344278823.61,344278.82361
2014-02-28,ir_uncleared,131398177.72,131398.17772
2014-05-09,credit_cleared,2179584.0,2179.584
2014-05-09,credit_total,8179892.0,8179.892
2014-05-09,credit_uncleared,6000308.0,6000.308
2014-05-09,cross_currency_cleared,0.0,0.0
2014-05-09,cross_currency_total,15907544.0,15907.544
2014-05-09,cross_currency_uncleared,15907544.0,15907.544
2014-05-09,equity_cleared,,
2014-05-09,equity_total,4420000.0,4420.0
2014-05-09,equity_uncleared,,
2014-05-09,fx_cleared,,
2014-05-09,fx_total,31450000.0,31450.0
2014-05-09,fx_uncleared,,
2014-05-09,ir_cleared,209513951.0,209513.951
2014-05-09,ir_total,341122138.0,341122.138
2014-05-09,ir_uncleared,131608187.0,131608.187
2014-05-16,credit_cleared,2185274.0,2185.274
2014-05-16,credit_total,8242682.0,8242.682
2014-05-16,credit_uncleared,6057408.0,6057.408
2014-05-16,cross_currency_cleared,0.0,0.0
2014-05-16,cross_currency_total,15461306.0,15461.306
2014-05-16,cross_currency_uncleared,15461306.0,15461.306
2014-05-16,equity_cleared,,
2014-05-16,equity_total,4420000.0,4420.0
2014-05-16,equity_uncleared,,
2014-05-16,fx_cleared,,
2014-05-16,fx_total,31450000.0,31450.0
2014-05-16,fx_uncleared,,
2014-05-16,ir_cleared,209412092.0,209412.092
2014-05-16,ir_total,337553804.0,337553.804
2014-05-16,ir_uncleared,128141712.0,128141.712
2014-05-23,credit_cleared,1892714.0,1892.714
2014-05-23,credit_total,7910471.0,7910.471
2014-05-23,credit_uncleared,6017757.0,6017.757
2014-05-23,cross_currency_cleared,0.0,0.0
2014-05-23,cross_currency_total,15883667.0,15883.667
2014-05-23,cross_currency_uncleared,15883667.0,15883.667
2014-05-23,equity_cleared,,
2014-05-23,equity_total,4420000.0,4420.0
2014-05-23,equity_uncleared,,
2014-05-23,fx_cleared,,
2014-05-23,fx_total,31450000.0,31450.0
2014-05-23,fx_uncleared,,
2014-05-23,ir_cleared,214309100.0,214309.1
2014-05-23,ir_total,346142577.0,346142.577
2014-05-23,ir_uncleared,131833476.0,131833.476
2014-05-30,credit_cleared,1944729.0,1944.729
2014-05-30,credit_total,7859275.0,7859.275
2014-05-30,credit_uncleared,5914546.0,5914.546
2014-05-30,cross_currency_cleared,0.0,0.0
2014-05-30,cross_currency_total,15913803.0,15913.803
2014-05-30,cross_currency_uncleared,15913803.0,15913.803
2014-05-30,equity_cleared,,
2014-05-30,equity_total,4420000.0,4420.0
2014-05-30,equity_uncleared,,
2014-05-30,fx_cleared,,
2014-05-30,fx_total,31450000.0,31450.0
2014-05-30,fx_uncleared,,
2014-05-30,ir_cleared,214324038.0,214324.038
2014-05-30,ir_total,345211977.0,345211.977
2014-05-30,ir_uncleared,130887938.0,130887.938
2014-06-06,credit_cleared,1965172.0,1965.172
2014-06-06,credit_total,7897758.0,7897.758
2014-06-06,credit_uncleared,5932585.0,5932.585
2014-06-06,cross_currency_cleared,0.0,0.0
2014-06-06,cross_currency_total,15887351.0,15887.351
2014-06-06,cross_currency_uncleared,15887351.0,15887.351
2014-06-06,equity_cleared,,
2014-06-06,equity_total,4420000.0,4420.0
2014-06-06,equity_uncleared,,
2014-06-06,fx_cleared,,
2014-06-06,fx_total,31450000.0,31450.0
2014-06-06,fx_uncleared,,
2014-06-06,ir_cleared,217770386.0,217770.386
2014-06-06,ir_total,345862180.0,345862.18
2014-06-06,ir_uncleared,128091794.0,128091.794
2014-06-27,credit_cleared,1899060.0,1899.06
2014-06-27,credit_total,7439286.0,7439.286
2014-06-27,credit_uncleared,5540226.0,5540.226
2014-06-27,cross_currency_cleared,0.0,0.0
2014-06-27,cross_currency_total,15903169.0,15903.169
2014-06-27,cross_currency_uncleared,15903169.0,15903.169
2014-06-27,equity_cleared,,
2014-06-27,equity_total,4420000.0,4420.0
2014-06-27,equity_uncleared,,
2014-06-27,fx_cleared,,
2014-06-27,fx_total,31450000.0,31450.0
2014-06-27,fx_uncleared,,
2014-06-27,ir_cleared,214292860.0,214292.86
2014-06-27,ir_total,344249003.0,344249.003
2014-06-27,ir_uncleared,129956143.0,129956.143
2014-07-04,credit_cleared,2059259.0,2059.259
2014-07-04,credit_total,7623908.0,7623.908
2014-07-04,credit_uncleared,5564649.0,5564.649
2014-07-04,cross_currency_cleared,0.0,0.0
2014-07-04,cross_currency_total,15640161.0,15640.161
2014-07-04,cross_currency_uncleared,15640161.0,15640.161
2014-07-04,equity_cleared,,
2014-07-04,equity_total,4420000.0,4420.0
2014-07-04,equity_uncleared,,
2014-07-04,fx_cleared,,
2014-07-04,fx_total,31450000.0,31450.0
2014-07-04,fx_uncleared,,
2014-07-04,ir_cleared,206960968.0,206960.968
2014-07-04,ir_total,337528083.0,337528.083
2014-07-04,ir_uncleared,130567115.0,130567.115
2014-07-11,credit_cleared,1832439.0,1832.439
2014-07-11,credit_total,7520233.0,7520.233
2014-07-11,credit_uncleared,5687794.0,5687.794
2014-07-11,cross_currency_cleared,0.0,0.0
2014-07-11,cross_currency_total,15628441.0,15628.441
2014-07-11,cross_currency_uncleared,15628441.0,15628.441
2014-07-11,equity_cleared,,
2014-07-11,equity_total,4420000.0,4420.0
2014-07-11,equity_uncleared,,
2014-07-11,fx_cleared,,
2014-07-11,fx_total,31450000.0,31450.0
2014-07-11,fx_uncleared,,
2014-07-11,ir_cleared,223940948.0,223940.948
2014-07-11,ir_total,364857464.0,364857.464
2014-07-11,ir_uncleared,140916516.0,140916.516
2014-07-18,credit_cleared,1824140.0,1824.14
2014-07-18,credit_total,7344718.0,7344.718
2014-07-18,credit_uncleared,5520578.0,5520.578
2014-07-18,cross_currency_cleared,0.0,0.0
2014-07-18,cross_currency_total,15254987.0,15254.987
2014-07-18,cross_currency_uncleared,15254987.0,15254.987
2014-07-18,equity_cleared,,
2014-07-18,equity_total,4420000.0,4420.0
2014-07-18,equity_uncleared,,
2014-07-18,fx_cleared,,
2014-07-18,fx_total,31450000.0,31450.0
2014-07-18,fx_uncleared,,
2014-07-18,ir_cleared,212493291.0,212493.291
2014-07-18,ir_total,348017354.0,348017.354
2014-07-18,ir_uncleared,135524063.0,135524.063
2014-07-25,credit_cleared,1778846.0,1778.846
2014-07-25,credit_total,7311293.0,7311.293
2014-07-25,credit_uncleared,5532447.0,5532.447
2014-07-25,cross_currency_cleared,0.0,0.0
2014-07-25,cross_currency_total,15506896.0,15506.896
2014-07-25,cross_currency_uncleared,15506896.0,15506.896
2014-07-25,equity_cleared,,
2014-07-25,equity_total,4420000.0,4420.0
2014-07-25,equity_uncleared,,
2014-07-25,fx_cleared,,
2014-07-25,fx_total,31450000.0,31450.0
2014-07-25,fx_uncleared,,
2014-07-25,ir_cleared,214133066.0,214133.066
2014-07-25,ir_total,353155376.0,353155.376
2014-07-25,ir_uncleared,139022310.0,139022.31
2014-08-01,credit_cleared,1947551.0,1947.551
2014-08-01,credit_total,7564730.0,7564.73
2014-08-01,credit_uncleared,5617179.0,5617.179
2014-08-01,cross_currency_cleared,0.0,0.0
2014-08-01,cross_currency_total,15048259.0,15048.259
2014-08-01,cross_currency_uncleared,15048259.0,15048.259
2014-08-01,equity_cleared,,
2014-08-01,equity_total,4420000.0,4420.0
2014-08-01,equity_uncleared,,
2014-08-01,fx_cleared,,
2014-08-01,fx_total,31450000.0,31450.0
2014-08-01,fx_uncleared,,
2014-08-01,ir_cleared,215222878.0,215222.878
2014-08-01,ir_total,352719834.0,352719.834
2014-08-01,ir_uncleared,137496956.0,137496.956
2014-08-08,credit_cleared,1950063.0,1950.063
2014-08-08,credit_total,7921224.0,7921.224
2014-08-08,credit_uncleared,5971161.0,5971.161
2014-08-08,cross_currency_cleared,0.0,0.0
2014-08-08,cross_currency_total,15217293.0,15217.293
2014-08-08,cross_currency_uncleared,15217293.0,15217.293
2014-08-08,equity_cleared,,
2014-08-08,equity_total,4420000.0,4420.0
2014-08-08,equity_uncleared,,
2014-08-08,fx_cleared,,
2014-08-08,fx_total,31450000.0,31450.0
2014-08-08,fx_uncleared,,
2014-08-08,ir_cleared,217364286.0,217364.286
2014-08-08,ir_total,358075216.0,358075.216
2014-08-08,ir_uncleared,140710930.0,140710.93
2014-08-15,credit_cleared,1917711.0,1917.711
2014-08-15,credit_total,7631488.0,7631.488
2014-08-15,credit_uncleared,5713777.0,5713.777
2014-08-15,cross_currency_cleared,0.0,0.0
2014-08-15,cross_currency_total,15283363.0,15283.363
2014-08-15,cross_currency_uncleared,15283363.0,15283.363
2014-08-15,equity_cleared,,
2014-08-15,equity_total,4420000.0,4420.0
2014-08-15,equity_uncleared,,
2014-08-15,fx_cleared,,
2014-08-15,fx_total,31450000.0,31450.0
2014-08-15,fx_uncleared,,
2014-08-15,ir_cleared,217814340.0,217814.34
2014-08-15,ir_total,360650391.0,360650.391
2014-08-15,ir_uncleared,142836051.0,142836.051
2014-08-22,credit_cleared,1821087.0,1821.087
2014-08-22,credit_total,7030556.0,7030.556
2014-08-22,credit_uncleared,5209470.0,5209.47
2014-08-22,cross_currency_cleared,0.0,0.0
2014-08-22,cross_currency_total,15277545.0,15277.545
2014-08-22,cross_currency_uncleared,15277545.0,15277.545
2014-08-22,equity_cleared,,
2014-08-22,equity_total,4420000.0,4420.0
2014-08-22,equity_uncleared,,
2014-08-22,fx_cleared,,
2014-08-22,fx_total,31450000.0,31450.0
2014-08-22,fx_uncleared,,
2014-08-22,ir_cleared,216281415.0,216281.415
2014-08-22,ir_total,359861586.0,359861.586
2014-08-22,ir_uncleared,143580171.0,143580.171
2014-08-29,credit_cleared,1787577.0,1787.577
2014-08-29,credit_total,7011276.0,7011.276
2014-08-29,credit_uncleared,5223698.0,5223.698
2014-08-29,cross_currency_cleared,0.0,0.0
2014-08-29,cross_currency_total,15036054.0,15036.054
2014-08-29,cross_currency_uncleared,15036054.0,15036.054
2014-08-29,equity_cleared,,
2014-08-29,equity_total,4420000.0,4420.0
2014-08-29,equity_uncleared,,
2014-08-29,fx_cleared,,
2014-08-29,fx_total,31450000.0,31450.0
2014-08-29,fx_uncleared,,
