date,commodity_total,credit_cleared,credit_total,credit_uncleared,cross_currency_cleared,cross_currency_total,cross_currency_uncleared,equity_cleared,equity_total,fx_cleared,fx_total,fx_uncleared,ir_cleared,ir_total,ir_uncleared,ir_cleared_pct,credit_cleared_pct,fx_cleared_pct,cross_currency_cleared_pct,equity_cleared_pct
2022-05-27,,2499.998,5281.074,2781.075,,,,,,1707.593,56413.298,54705.705,250523.167,298447.881,47924.713,0.8394201565800361,0.47338817823798723,0.030269334723171122,,
2022-06-03,,2631.813,5491.499,2859.686,,,,,,1641.612,56007.246,54365.633,252107.91,299996.284,47888.374,0.8403701093844216,0.4792522041795874,0.029310707403824143,,
2022-06-10,,2513.06,5470.71,2957.65,,,,,,1739.245,58157.781,56418.536,255189.17,303029.966,47840.796,0.8421251976116448,0.45936633453427433,0.029905628620871896,,
2022-06-17,,2605.39,5229.357,2623.967,,,,,,1586.232,52413.844,50827.612,248758.315,296291.595,47533.28,0.8395726345190454,0.4982237777990678,0.030263607454549604,,
2022-06-24,,2381.718,5084.262,2702.544,,,,,,1557.174,52915.413,51358.239,249598.254,297371.584,47773.33,0.8393480326620583,0.4684491082481587,0.029427607415631434,,
2022-07-01,,2376.195,5225.415,2849.22,,,,,,1581.771,53979.871,52398.1,248195.7,295882.839,47687.139,0.8388310077016667,0.4547380447294617,0.029302978512119823,,
2022-07-08,,2319.461,5243.901,2924.44,,,,,,1494.8,52219.763,50724.963,245269.289,292619.467,47350.178,0.8381851402934857,0.4423159399843742,0.028625177789489392,,
2022-07-15,,2282.864,5258.744,2975.88,,,,,,1528.945,53080.841,51551.895,247332.731,294681.798,47349.067,0.8393213719973298,0.4341082205180553,0.0288040839443369,,
2022-07-22,,2347.585,5053.364,2705.778,,,,,,1522.551,53307.062,51784.511,251799.955,299181.112,47381.157,0.8416305204454216,0.46455885623913107,0.02856190048515523,,
2022-07-29,,2341.914,5186.823,2844.909,,,,,,1578.568,55828.128,54249.56,250605.993,298087.682,47481.689,0.8407123411426307,0.45151222627030074,0.028275495821747775,,
2022-08-05,,2328.991,5191.992,2863.0,,,,,,1559.389,53644.756,52085.367,250235.265,297655.391,47420.126,0.8406878308479889,0.448573688095051,0.029068805905278047,,
2022-08-12,,2356.852,5311.846,2954.995,,,,,,1571.38,54755.466,53184.086,252146.357,298697.575,46551.218,0.8441526751598166,0.44369735116567766,0.02869813946976545,,
2022-08-19,,2338.309,5070.675,2732.366,,,,,,1557.697,53959.045,52401.348,249527.978,294850.928,45322.949,0.8462852048408679,0.46114353611698644,0.028868135082820684,,
2022-08-26,,2348.142,5174.557,2826.415,,,,,,1620.684,55335.25,53714.566,252138.645,297379.294,45240.649,0.8478688667543881,0.45378609222006827,0.029288455369768818,,
2022-09-02,,2364.414,5305.232,2940.818,,,,,,1626.193,56970.968,55344.775,254470.018,300148.712,45678.694,0.8478131267143335,0.4456758912711075,0.028544240287439033,,
2022-09-09,,2410.006,5426.797,3016.792,,,,,,1604.637,58023.157,56418.519,257911.141,303752.435,45841.294,0.8490833694880504,0.4440936338691129,0.027655113629890905,,
2022-09-16,,2428.17,5545.786,3117.616,,,,,,1715.824,59700.995,57985.171,254170.275,299207.38,45037.105,0.8494786291701761,0.43784055136638883,0.02874029151440441,,
2022-09-23,,2855.778,5701.304,2845.525,,,,,,1580.778,53217.208,51636.43,244744.631,288405.355,43660.724,0.848613337987431,0.5008990925584743,0.029704264079393267,,
2022-09-30,,2746.566,5780.895,3034.329,,,,,,1652.65,56585.641,54932.991,241665.752,285630.7,43964.948,0.8460776520170976,0.4751108608615101,0.02920617264015795,,
2022-10-07,,2696.303,5856.551,3160.248,,,,,,1594.454,54184.318,52589.864,241681.066,285698.355,44017.289,0.8459308979920448,0.460390936576835,0.029426484614976607,,
2022-10-14,,2718.887,5960.85,3241.963,,,,,,1625.923,54490.261,52864.338,243438.921,287468.085,44029.164,0.8468380794341048,0.45612404271202933,0.029838781649440073,,
2022-10-21,,2682.702,5671.621,2988.918,,,,,,1679.771,54630.853,52951.081,249654.491,293854.434,44199.944,0.8495855842692508,0.4730044549873837,0.030747661948459782,,
2022-10-28,,2697.172,5812.596,3115.423,,,,,,1661.345,56541.344,54879.999,252909.393,297759.182,44849.789,0.8493756306732466,0.46402192755182026,0.029382835328427993,,
2022-11-04,,2542.82,5234.046,2691.226,,,,,,1602.687,55502.712,53900.025,249108.466,292344.903,43236.438,0.8521047004537651,0.485823013401105,0.028875832229603483,,
2022-11-11,,2639.47,5426.175,2786.706,,,,,,1636.874,55572.976,53936.102,255754.525,299830.929,44076.404,0.8529958061798221,0.4864328924150068,0.02945449601259432,,
2022-11-18,,2638.334,5190.679,2552.345,,,,,,1723.645,58030.188,56306.543,247256.818,291434.479,44177.661,0.848413059595464,0.5082830203909738,0.029702557572276002,,
2022-11-25,,2734.601,5329.11,2594.509,,,,,,1730.347,57534.756,55804.409,245047.827,289148.511,44100.684,0.8474808538785801,0.5131440334314736,0.030074812518540966,,
2023-08-18,,2593.414,3959.067,1365.653,,,,,,1770.992,57806.309,56035.317,246635.837,285240.017,38604.18,0.8646607148393207,0.6550568606189286,0.030636655940098165,,
2023-08-25,,2601.548,4015.046,1413.498,,,,,,1887.782,58494.642,56606.86,244494.163,283386.985,38892.822,0.8627572046048622,0.6479497370640336,0.032272733629175814,,
2023-09-01,,2617.6,4081.334,1463.734,,,,,,1904.777,60676.784,58772.007,245152.227,284276.488,39124.261,0.8623725047567071,0.6413589282327788,0.031392187825907185,,
2023-09-08,,2603.739,4088.611,1484.872,,,,,,1905.981,60078.911,58172.931,245217.035,284031.792,38814.757,0.8633436182383414,0.6368272745927651,0.031724626300233705,,
2023-09-15,,2684.236,4230.771,1546.535,,,,,,1986.383,62846.023,60859.64,247959.658,287205.235,39245.577,0.863353545766671,0.6344555165004204,0.031607139245708515,,
2023-09-22,,3300.103,4667.915,1367.812,,,,,,1783.19,55870.25,54087.06,236207.69,275707.241,39499.552,0.8567337192279256,0.7069758125415737,0.031916628259225616,,
2023-10-20,,3026.165,4448.452,1422.288,,,,,,1839.55,58247.774,56408.224,237716.196,277945.69,40229.493,0.8552613138199768,0.680273722184706,0.03158146438351447,,
2023-10-27,,3069.972,4521.386,1451.414,,,,,,1894.387,58925.814,57031.427,238904.867,279156.139,40251.272,0.8558109015829309,0.6789891418250952,0.032148677657639145,,
2023-11-03,,3104.052,4624.237,1520.185,,,,,,2016.553,59902.002,57885.45,233582.786,273119.128,39536.342,0.8552414022059999,0.6712571176607082,0.033664200405188464,,
2023-11-10,,3059.856,4588.726,1528.87,,,,,,1985.829,60594.301,58608.471,234497.307,273733.529,39236.221,0.856662710836567,0.6668203767232997,0.032772537470149216,,
2023-11-17,,3107.232,4578.545,1471.313,,,,,,2108.967,62080.647,59971.68,238004.304,277854.656,39850.351,0.8565784263841884,0.6786505319921503,0.033971408191026106,,
2023-11-24,,3142.288,4609.384,1467.096,,,,,,2219.05,63670.791,61451.741,238472.231,278320.822,39848.591,0.8568249737348074,0.6817153875658873,0.034851930769950704,,
2023-12-01,,2887.467,4449.842,1562.375,,,,,,2257.624,65883.514,63625.89,241187.411,281076.306,39888.895,0.8580851742088855,0.6488920280765026,0.03426690324987826,,
2023-12-08,,2862.272,4506.269,1643.997,,,,,,2199.808,64091.188,61891.38,238055.141,278223.197,40168.056,0.855626502631267,0.6351755742943885,0.03432309602374666,,
2023-12-15,,2746.805,4530.532,1783.727,,,,,,2262.362,66700.546,64438.184,239599.579,280227.442,40627.863,0.8550182569200343,0.6062875176690066,0.03391819311344168,,
2023-12-22,,2616.996,4088.154,1471.158,,,,,,1861.946,56234.117,54372.172,232459.141,272873.745,40414.604,0.851892661934185,0.6401412471252307,0.03311061148163845,,
2023-12-29,,2628.796,4084.888,1456.092,,,,,,1762.77,56495.924,54733.153,229058.971,269238.262,40179.29,0.8507667866315375,0.6435417568364176,0.03120171996832904,,
2024-01-05,,2574.184,4079.406,1505.222,,,,,,1741.469,56493.072,54751.603,233570.335,274493.029,40922.693,0.8509153614972131,0.6310193199696231,0.03082624007418113,,
2024-01-12,,2633.868,4105.346,1471.479,,,,,,1868.031,57536.117,55668.086,243099.602,284691.052,41591.451,0.8539067185012895,0.6415702842099059,0.032467102359375416,,
2024-01-19,,2608.13,3962.762,1354.633,,,,,,1950.57,58479.784,56529.214,248024.841,289354.114,41329.273,0.8571671491769424,0.6581596371419732,0.03335460336173608,,
2024-01-26,,2606.934,3986.731,1379.796,,,,,,2033.514,59111.475,57077.961,249551.911,288254.014,38702.103,0.8657361177284421,0.6539026585942217,0.03440134085640732,,
2024-08-16,,3087.582,5046.19,1958.608,,,,,,2525.584,70057.859,67532.275,270475.923,312884.442,42408.52,0.8644594830956792,0.6118640003646315,0.03604997406500818,,
2024-08-23,,3118.245,4877.307,1759.061,,,,,,2554.99,70277.979,67722.989,273043.869,313642.742,40598.873,0.8705569504299258,0.639337445848703,0.036355484838287676,,
2024-08-30,,3015.781,4911.943,1896.162,,,,,,2701.878,73815.96,71114.082,274874.054,315875.19,41001.135,0.8701983020572145,0.6139690546083291,0.036602897259617025,,
2024-09-06,,3132.285,5127.068,1994.783,,,,,,2658.724,72051.994,69393.27,277877.526,320149.514,42271.988,0.8679617299059839,0.6109310428494413,0.03690007524288641,,
2024-09-13,,3149.51,5298.121,2148.611,,,,,,2724.827,74882.348,72157.52,289157.253,332238.327,43081.074,0.8703308122545417,0.5944579219689395,0.03638810844980449,,
2024-09-20,,4140.399,5829.234,1688.835,,,,,,2418.968,65696.787,63277.82,280706.061,324384.839,43678.778,0.8653488919684067,0.7102818311977183,0.036820187264256926,,
2024-09-27,,3856.433,5666.553,1810.12,,,,,,2428.291,66339.664,63911.373,276421.141,318652.612,42231.471,0.8674686181452044,0.6805606512460044,0.036603908636016,,
2024-10-04,,3509.419,5422.618,1913.199,,,,,,2365.33,65017.307,62651.977,274877.911,318757.112,43879.201,0.8623428329969309,0.6471816749769207,0.03638000571140235,,
2024-10-11,,3416.334,5473.186,2056.852,,,,,,2432.249,66026.578,63594.329,277469.499,322247.613,44778.113,0.8610443888687548,0.6241947560342367,0.03683742325704052,,
2024-10-18,,3414.816,5111.684,1696.868,,,,,,2472.855,66790.712,64317.857,278436.4,324015.074,45578.674,0.8593316247996536,0.6680412951974339,0.037023935304058446,,
2024-10-25,,3344.778,5109.511,1764.733,,,,,,2559.747,66924.539,64364.792,275606.353,318587.694,42981.341,0.8650878806386036,0.654618025090855,0.038248257488930924,,
2024-11-01,,3257.723,5037.143,1779.42,,,,,,2553.652,69301.314,66747.661,273453.87,313364.726,39910.856,0.8726376880083178,0.646740225560402,0.036848536522698545,,
2024-11-08,,3304.257,5172.752,1868.495,,,,,,2559.327,67913.452,65354.125,268761.743,307610.633,38848.89,0.8737075840938179,0.6387812522231879,0.037685126063095715,,
2024-11-15,,3254.154,5137.334,1883.18,,,,,,2639.248,70275.436,67636.188,267173.988,305740.087,38566.099,0.8738598546941606,0.6334324379142956,0.03755576841956555,,
2024-11-22,,3155.604,4766.969,1611.365,,,,,,2691.362,70478.879,67787.516,265996.224,303734.371,37738.147,0.8757527938779112,0.6619728385059772,0.03818678784604392,,
2024-11-29,,3291.252,4981.099,1689.847,,,,,,2813.186,73974.18,71160.994,271619.453,309643.088,38023.635,0.8772017316918116,0.6607481601951698,0.03802929616793319,,
2024-12-06,,3123.114,4904.366,1781.253,,,,,,2849.733,71381.296,68531.563,272825.491,310912.422,38086.931,0.8774994876209866,0.6368027997910434,0.039922685068648794,,
2024-12-13,,3061.037,4869.963,1808.926,,,,,,2823.746,73045.668,70221.922,271444.272,309359.866,37915.595,0.8774385491878899,0.6285544674569397,0.03865726849126768,,
2024-12-20,,3115.236,4556.939,1441.702,,,,,,2473.163,62761.547,60288.384,257100.428,294089.569,36989.141,0.8742249134310507,0.6836246875369628,0.039405704897618285,,
2024-12-27,,3023.02,4411.698,1388.679,,,,,,2306.2,59789.604,57483.403,249312.599,286132.117,36819.518,0.8713198700445081,0.6852282273174637,0.03857192297175944,,
2025-01-03,,3066.55,4483.337,1416.787,,,,,,2400.142,60042.275,57642.133,246359.629,283038.837,36679.208,0.870409275317931,0.683988288188017,0.039974201510519045,,
2025-01-10,,2965.814,4474.173,1508.358,,,,,,2528.544,62171.941,59643.397,256485.992,293716.537,37230.545,0.8732432794548438,0.6628742339645785,0.0406701794946373,,
2025-01-17,,3050.582,4474.31,1423.728,,,,,,2677.608,62710.963,60033.355,263408.904,300996.146,37587.242,0.8751238429478096,0.6817994282917366,0.042697606158591445,,
2025-01-24,,2985.71,4492.381,1506.671,,,,,,2709.425,64481.693,61772.268,269761.97,307481.595,37719.625,0.8773272104302698,0.6646163804895444,0.04201851523966656,,
2025-01-31,,3215.691,4774.68,1558.989,,,,,,2913.951,68058.282,65144.332,267213.894,305188.94,37975.047,0.8755687345681661,0.6734882756540752,0.04281552390640715,,
2025-02-07,,3070.163,4695.765,1625.602,,,,,,2926.999,66751.022,63824.024,265948.566,304250.053,38301.488,0.8741118148630198,0.6538152995305344,0.043849500911012265,,
2025-02-14,,3133.91,4809.613,1675.703,,,,,,2999.762,68142.209,65142.446,274043.196,312566.429,38523.234,0.8767518536035743,0.6515929660037096,0.044022083287614,,
2025-02-21,,3107.44,4538.894,1431.453,,,,,,3012.354,68525.446,65513.092,275526.843,314072.674,38545.832,0.877270981556326,0.6846249328580927,0.04395964091937468,,
2025-02-28,,3117.65,4611.527,1493.876,,,,,,3133.9,73290.474,70156.574,274645.603,313139.895,38494.292,0.877069984966304,0.6760558921155617,0.04275999088230757,,
2025-03-07,,3297.087,4932.891,1635.804,,,,,,3037.258,73071.093,70033.835,288124.052,327216.036,39091.984,0.8805315763925458,0.6683883750928209,0.04156579401378326,,
2025-03-14,,3401.513,5086.76,1685.246,,,,,,3171.749,76248.125,73076.377,287999.997,327494.772,39494.775,0.8794033420478541,0.6686993292390441,0.04159773109174816,,
2025-03-21,,4548.905,5953.109,1404.204,,,,,,2707.644,66906.758,64199.114,280556.692,319444.649,38887.956,0.8782638647360783,0.7641225786391614,0.04046891645833444,,
2025-03-28,,3982.82,5528.978,1546.158,,,,,,2890.891,69534.496,66643.605,277201.754,315961.913,38760.158,0.8773264833347176,0.720353743494729,0.04157491844048169,,
2025-04-04,,4188.629,5954.954,1766.325,,,,,,2903.323,69058.434,66155.11,282458.737,321393.727,38934.99,0.8788557873750908,0.7033856180920961,0.04204154122579727,,
2025-04-11,,4184.462,6092.368,1907.906,,,,,,2973.0,73458.49,70485.489,299019.414,338303.536,39284.122,0.8838790677020886,0.6868367111113446,0.040471836543332154,,
2025-04-18,,4140.405,5777.343,1636.938,,,,,,3040.801,71508.862,68468.061,294919.215,334126.836,39207.621,0.8826564742019106,0.7166624865444201,0.04252341479018363,,
2025-04-25,,4175.026,5892.889,1717.863,,,,,,3167.536,74155.788,70988.252,293940.623,333025.332,39084.709,0.882637429515422,0.7084854304908849,0.04271461588406289,,
2025-05-02,,3803.97,5613.603,1809.633,,,,,,3140.122,76496.347,73356.225,290741.436,329836.503,39095.067,0.8814713755317736,0.677634310798252,0.04104930657669183,,
2025-05-09,,3809.498,5652.858,1843.36,,,,,,3197.362,74156.841,70959.479,291642.998,330824.748,39181.75,0.8815634252368568,0.6739065442648656,0.0431162109507874,,
2025-05-16,,3846.706,5810.08,1963.374,,,,,,3069.79,74409.779,71339.989,292682.155,331684.418,39002.263,0.8824115307098931,0.6620745325365572,0.04125519577205034,,
2025-05-23,,3932.843,5653.394,1720.551,,,,,,3274.726,75685.675,72410.95,299956.743,339329.302,39372.559,0.8839694692797264,0.6956605182656648,0.043267447902129434,,
2025-05-30,,3800.51,5622.714,1822.204,,,,,,3435.2,80254.021,76818.821,299116.766,338436.766,39320.0,0.8838187692645663,0.6759209164826808,0.04280408579153935,,
2025-06-06,,3748.229,5670.549,1922.32,,,,,,3365.844,78750.433,75384.588,301990.262,341515.201,39524.939,0.8842659451635946,0.6609993141757526,0.04274064118479196,,
2025-06-13,,3831.125,5876.872,2045.747,,,,,,3459.534,81161.01,77701.476,305517.505,345140.783,39623.278,0.8851967662135135,0.6518986630983284,0.042625566143151744,,
2025-06-20,,4112.176,5811.642,1699.466,,,,,,3105.162,70687.295,67582.133,291511.657,330575.479,39063.823,0.8818308541269633,0.7075755870716056,0.043928148615674144,,
2025-06-27,,3701.07,5496.273,1795.203,,,,,,3282.458,75038.369,71755.91,298587.956,338154.871,39566.915,0.8829917342814205,0.6733781236849044,0.043743727958692705,,
2025-07-04,,3706.967,5586.286,1879.319,,,,,,3120.936,71274.205,68153.269,301829.831,341588.147,39758.316,0.8836074484750784,0.6635834613551831,0.043787734987714,,
2025-07-11,,3692.249,5703.29,2011.041,,,,,,3203.052,72907.464,69704.412,302676.428,342403.76,39727.332,0.8839751876556496,0.6473893138872475,0.04393311499629173,,
2025-07-18,,3723.658,5519.188,1795.53,,,,,,3092.709,72309.139,69216.43,305172.521,344935.583,39763.062,0.8847232238142274,0.6746749703036026,0.04277065171526935,,
2025-07-25,,3672.043,5597.114,1925.07,,,,,,3201.904,72557.535,69355.632,321908.422,374433.679,52525.257,0.8597207998482423,0.6560600695286893,0.04412917280059197,,
2025-08-01,,3550.296,5617.61,2067.314,,,,,,3256.124,75809.944,72553.82,313202.238,365230.489,52028.251,0.8575468024521907,0.6319940330496421,0.042951146356208884,,
2025-08-08,,3504.931,5648.795,2143.864,,,,,,3252.919,73664.747,70411.828,321654.179,373576.529,51922.35,0.8610128153955839,0.6204741011136004,0.04415842220974437,,
2025-08-15,,3467.11,5690.435,2223.325,,,,,,3244.034,74639.214,71395.18,322431.446,374211.654,51780.207,0.86162855312892,0.6092873391928736,0.04346286390422064,,
2025-08-22,,3543.063,5496.202,1953.139,,,,,,3304.235,74884.406,71580.171,323156.455,374940.9,51784.445,0.8618863799601484,0.6446384248613861,0.04412447365877483,,
2025-08-29,,3548.133,5510.274,1962.142,,,,,,3375.386,79483.202,76107.816,324133.068,375883.266,51750.199,0.862323751331883,0.6439122628021764,0.04246665855258322,,
2025-09-05,,3621.82,5681.613,2059.793,,,,,,3297.627,77192.153,73894.526,330061.316,382142.193,52080.877,0.8637133560386512,0.6374633400761368,0.042719717896714186,,
2025-09-12,,3633.298,5787.484,2154.186,,,,,,3376.411,81169.136,77792.725,341124.194,393817.492,52693.298,0.8661986857607635,0.6277854072685125,0.04159722730078093,,
2025-09-19,,3700.49,5427.992,1727.502,,,,,,3197.261,72110.926,68913.665,331847.296,384528.551,52681.255,0.86299780637095,0.681741977512126,0.044338093786231506,,
2025-09-26,,4872.337,6788.337,1916.0,,,,,,3273.827,74531.323,71257.496,330056.892,382771.482,52714.59,0.862281824851309,0.7177511959114582,0.04392551840251112,,
2025-10-03,,4661.839,6689.373,2027.534,,,,,,3083.657,73328.689,70245.032,330333.066,383239.483,52906.417,0.8619494615068145,0.6969022358298753,0.04205253144509375,,
2025-10-10,,4963.132,7102.825,2139.693,,,,,,3215.288,75213.545,71998.257,333390.424,386362.659,52972.235,0.8628950449375596,0.6987546504383819,0.04274878946338721,,
2025-10-17,,4442.908,6317.689,1874.781,,,,,,3181.776,74637.135,71455.359,339499.739,392321.487,52821.749,0.8653610629284753,0.703248925358624,0.04262993213766847,,
2025-10-24,,4296.086,6264.632,1968.545,,,,,,3277.496,74678.776,71401.28,345682.682,398929.643,53246.961,0.8665254339096581,0.6857682941312435,0.04388791803443592,,
2025-10-31,,4304.801,6336.681,2031.88,,,,,,3469.251,79971.163,76501.912,341969.257,395809.304,53840.047,0.8639747816539451,0.6793463328830978,0.04338127482277581,,
2025-11-07,,4358.299,6485.182,2126.882,,,,,,3348.128,75711.882,72363.753,339640.66,393538.429,53897.768,0.8630431870733518,0.672039581926922,0.04422196241271615,,
2025-11-14,,4505.226,6750.309,2245.083,,,,,,3517.989,78241.662,74723.672,341854.59,395765.568,53910.978,0.8637805247373112,0.6674103363268259,0.04496311696446326,,
2025-11-21,,4346.961,6254.506,1907.545,,,,,,3528.676,77865.253,74336.577,339517.235,393264.433,53747.199,0.8633306409379766,0.6950126836555917,0.04531772342664834,,
2025-11-28,,4491.297,6573.756,2082.459,,,,,,3754.483,83126.753,79372.271,340441.366,394074.366,53633.0,0.8639013226249789,0.6832162617535545,0.04516576029380097,,
2025-12-05,,4327.935,6403.713,2075.778,,,,,,3673.044,79948.438,76275.394,348387.949,401984.351,53596.402,0.866670426680366,0.6758477464558453,0.045942661193705873,,
2025-12-12,,4119.093,6286.577,2167.484,,,,,,3737.473,82886.943,79149.47,344854.028,398633.631,53779.604,0.8650901509110254,0.6552203210109412,0.045091215392031044,,
2025-12-19,,4127.335,5876.828,1749.494,,,,,,3221.736,70828.526,67606.79,330780.856,383576.659,52795.804,0.8623591875020739,0.702306584436366,0.045486418847682925,,
2025-12-26,,3961.908,5670.357,1708.449,,,,,,3078.113,67793.111,64714.998,319250.498,371718.09,52467.592,0.8588511202131701,0.6987052137987079,0.045404510201633906,,
2026-01-02,,4035.089,5797.234,1762.145,,,,,,2962.415,68768.044,65805.629,316220.7,368438.17,52217.47,0.8582734519607456,0.6960369376154214,0.043078366457536585,,
2026-01-09,,3846.086,5778.057,1931.971,,,,,,3153.214,70165.943,67012.729,329246.629,381962.745,52716.116,0.8619862363801999,0.6656365626022727,0.04493938034866858,,
2026-01-16,,3893.49,5978.255,2084.765,,,,,,3280.336,71909.906,68629.569,338296.147,391717.009,53420.863,0.8636238387085202,0.6512753303430515,0.045617303407405364,,
2026-01-23,,4072.68,5969.162,1896.483,,,,,,3376.211,73696.812,70320.601,350310.558,404499.846,54189.288,0.8660338476371138,0.6822867263445019,0.045812171630979094,,
2026-01-30,,4049.096,6047.091,1997.996,,,,,,3874.87,80528.981,76654.11,346391.935,401103.939,54712.004,0.8635964430157341,0.6695940246310168,0.04811770808325514,,
2026-02-06,,4178.609,6267.712,2089.103,,,,,,3958.146,77511.753,73553.607,351024.75,406651.316,55626.567,0.8632081987409578,0.6666880992617402,0.05106510750698672,,
2026-02-13,,4195.209,6402.157,2206.948,,,,,,4068.416,79742.778,75674.362,356008.233,412348.546,56340.313,0.8633672567866895,0.6552805562250348,0.051019240889751793,,
2026-02-20,,4243.77,6310.529,2066.759,,,,,,4085.23,79679.768,75594.538,358404.079,415553.2,57149.121,0.8624745977169711,0.6724903728356213,0.0512706061091945,,
